melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058
-0.6334585571	0.6120160345	1.062026207	-0.7587670438	-0.3966260789	0.9186943444	-0.7813461385	-1.158181176	0.1916505275	0.7087626618	0.2743568145	-1.097052457	0.2444924608	1.636347488	0.1247296193	-0.897661739	0.122186858	-0.8724203221	0.5643885732	-0.6095812541	1.044346905	2.380508771	-0.2116010011	-0.7098535912	-0.6265779723	1.175774561	0.07593846065	-0.404028704	-1.003564998	-0.4419381273	-1.366426746	-1.058558517	-0.5806423824	0.8849360459	-0.1510586171	-0.6413797613	0.6978209884	0.6752353483	-0.831412654	0.677506144	0.7014719706	0.3086310287	1.856795885	-0.6001868419	0.3012987018	1.251993174	1.198098381	0.8985295719	-0.7335440615	-0.6222527767	-0.398902536	-0.2056824517	-0.4142638357	-0.1032781156	0.6451640819	0.2965528407	0.6796593586	0.00311260122	0.2755402735
0.3494789972	1.598189842	0.5072828703	-1.182358144	-0.8352675687	-0.08622810974	-1.354933653	-1.61900678	0.5930810389	0.7169229839	0.3267844746	-0.7046287841	1.019719997	1.739595988	-0.506475388	-0.6465047932	-0.03980319988	-1.132181187	-0.5770921718	-0.2100640792	0.8067962326	1.752931067	0.5215697113	-0.7856433788	-0.9039647634	0.9237410804	0.7348312031	0.8444176438	1.348281594	-0.8540455477	-1.340672585	-1.174060336	-0.6676718309	0.8646661818	0.2805898505	-2.057110769	0.9642799668	-1.213109677	-0.9133354918	-2.16570589	1.563255577	-1.883681944	1.197995464	0.5859885238	0.052308772	0.168786732	-0.6754242057	-0.02392028171	-0.460514859	-1.000802666	1.142279553	-0.7262983595	-0.1376958309	1.054224088	-1.590985127	0.8507171319	0.1444060659	0.5256263987	-0.08666550329
0.9778458163	-0.4370416363	-0.8506243432	0.5519505398	-1.098783657	-1.201295975	-0.9121419495	-0.6171950164	0.622691092	-1.187212031	-1.156872469	-0.256271752	-0.9173230919	-0.0482858766	-0.7668777209	-1.141684166	-0.6414984476	-0.2798454686	-1.000829737	-0.1569377675	0.29028978	0.09798266233	-0.4408551552	-0.1573025985	-0.4020141893	-0.2779081009	1.212144435	0.840520917	1.343633465	-0.2324591	-0.4730548711	-1.100812424	-0.2069411148	0.760917936	0.7578091044	0.4940022252	-0.2588553364	0.5761757537	-0.1016856233	-0.5032050747	0.2656336808	-0.4911384881	-1.026292457	0.5949881557	0.6020365078	0.6115969546	-1.153456682	0.1430204625	-0.7772275672	0.3824158119	2.160488149	-1.225898271	-0.1536723877	1.114339712	-0.6867743121	-1.707816889	-0.1958043085	-0.8633219613	0.3268030018
-0.9509895697	-1.025384982	-1.002797883	0.4951662285	1.361801935	-0.5144221712	-0.3645363052	-0.3481733046	-0.4655360277	-1.005513732	-0.5152340465	-0.2541856988	-0.03933530285	-1.373962231	-0.5385890614	-1.023320282	-0.1332237474	-0.5139458721	-0.7487140759	0.1669671755	0.4456891876	0.2550936598	-0.004417070303	-0.2943451428	-0.2915201098	-0.3062507497	1.163224572	-0.5415613916	0.9382997514	-0.09857959949	-1.130236962	-1.3134543	-0.04817878399	-0.3724708406	-0.8776195489	-0.080410536	-1.405318199	0.7931535623	1.701002899	0.3680440255	-0.6229110847	-1.33326888	-0.1931650842	-0.1286458519	-0.02012653673	0.7088850531	0.3770813212	-2.332831447	-1.80680278	-0.1590874505	-0.1417804091	-1.03263617	1.315829985	1.547394213	1.681014674	-0.47616491	1.479797266	0.4570227349	0.841738767
-0.4051976557	0.7088839396	1.703417038	-0.2721828234	0.1698066985	1.601050521	-0.7630169849	-1.001268175	-0.4252884105	0.1538734866	0.6739110286	-1.037355805	1.573528674	0.3732660442	0.1157094542	-0.9440135061	-0.9675049137	-0.4372936578	-0.9342024423	-0.663795989	-0.3269777081	-0.7265032847	-0.7793884873	-0.5426300279	-0.137415713	-0.9111745848	0.2356360972	-0.7884802927	-0.3304270585	-0.09480620013	-1.14667076	-1.453420038	-0.5192647051	-0.5877907484	-0.1554937697	0.09844384247	-0.5525264581	-0.2251064841	-0.6028889305	-0.2802986627	0.6140058884	-1.547366113	0.7977810991	-0.1883693441	-0.3188908169	0.5378379093	0.03677070791	-1.315663184	-0.8196617716	-0.5546152964	0.1518864535	-1.810870775	1.104526082	1.672319849	1.393470609	0.05214128327	0.5835385363	0.7759053128	1.618594526
1.384770233	0.4226512047	-0.2854253913	-0.4578449993	-1.10730196	-0.7087803273	-0.4975729262	-1.497757978	1.15469555	0.1244116674	-0.6926961298	-0.864766212	0.1935113566	1.144192878	-0.007673879804	-1.222269593	-1.469843071	0.004047590409	-1.772996229	-0.5768411486	-0.5051609703	-1.131399487	-0.573436842	-0.8212517025	-0.06550933691	-0.7600198201	-0.6761118407	-0.2381259378	0.3046393696	-0.02394531697	-0.6129350447	-1.487268357	-1.948371044	-0.2053948844	-0.32568591	0.3187040642	-1.249137314	1.158494294	-0.8838455613	0.5713186686	0.7102114298	-0.7179392864	-0.3347849137	0.360292388	-0.5126811576	0.9114820822	0.6979698677	-1.48650376	-0.4121953685	-0.1389666914	1.65788868	-1.500031916	1.009392052	1.077426062	0.2537916279	-0.06412033756	0.3838377488	0.07847647827	-1.185762848
-0.1518201474	-0.9595037603	-0.7539561328	1.547619339	0.6154870876	-0.7021812188	0.2536674509	-0.805700589	0.5029279458	-0.6365420565	-0.9727070751	-0.3553503724	-0.8381168193	-0.7494126233	-0.9340156015	-1.249229004	-1.2735252	-0.3941818939	-1.649893935	0.01623233237	-0.1130657375	-1.911646718	0.3738203547	-0.5772966653	-0.3216300973	-1.280016404	0.05800663562	-0.6411723951	0.7579356934	-0.2279944679	-1.129827535	-1.036806308	-1.752159465	0.2930529488	0.3220852716	0.8613548123	-1.013943017	0.674693848	-0.1723335726	1.661268019	-1.314238232	-1.188870205	1.122656165	-0.2909120371	0.8623943731	0.4822052655	0.5428103322	-1.951038016	-0.5043054535	-0.06130980467	1.201455922	-1.050988904	1.195656173	1.12727974	0.008914501281	1.506722112	1.397052436	-0.1583418588	-0.1697131427
-0.5019123348	-0.7102059867	1.077468823	-0.147357031	1.248876061	2.076860466	-0.318302337	-0.4868133611	-0.6581628205	-0.4527230973	0.9227528037	1.27125977	0.2370436949	-0.6215602673	-1.334248607	-1.545626217	-1.099834783	0.06694498459	-1.005279413	-1.083026933	-0.3059240234	-1.795444439	-1.267451383	-0.7061049981	0.5505330562	-1.604840324	-0.6515288467	-0.5702197117	-0.764644387	0.1883453152	-0.6056236415	-1.255932879	-1.348233751	0.0719140182	-0.3231251249	1.456563167	-0.4484226109	1.561238183	0.2361085827	-0.863911361	-0.4223644677	-1.52267365	0.681301488	-1.083607859	0.54803754	-0.1011820386	-0.02683764817	-1.283917272	0.5098133275	-0.3870788366	1.299848729	-1.270956794	0.1244987673	1.117652606	-0.05863423994	0.8558162581	0.5674888018	0.572398259	1.388456052
0.5508389812	1.197217969	0.1494030926	-0.868821445	-1.081007136	0.1182135878	0.06668993064	-0.9218701291	0.5226009471	0.821892641	-0.4519193474	0.8626514549	0.4179919071	1.460647003	-0.7928144609	-1.600762675	-0.6225958391	0.4061377488	-0.02929449263	-1.0712264	-0.5235665738	-1.527084926	-0.9847425176	-1.007453173	0.3213969458	-1.361194101	-0.6287421292	-0.4269107852	-0.1006760892	0.07210457422	-0.3342732293	-1.223619397	-1.484263657	-0.1317853826	-0.2179007641	0.8488082404	-0.2367478914	1.414243541	-0.8259881684	-1.173719893	0.9077970323	-1.289052574	0.3083403078	-0.09802030258	-0.8993463808	-0.6463723169	0.8232554938	-0.6689260861	-0.2181035893	-2.00804279	1.624992465	-0.4809105029	0.2880662758	0.8105444056	0.0254830902	1.287925417	-0.03519699714	-0.01101532422	-0.6858119331
0.7264732895	-0.5535822652	-0.7064117104	1.026494029	-1.046321987	-1.157552622	0.8061151619	-0.05806276537	0.7616374376	-1.652492682	-0.9202088256	0.4927509983	-0.7256849036	-0.5326834325	-1.347562044	-1.876914994	-0.2293597935	-0.2625467117	1.099631475	-1.409658978	-0.5200810075	-1.218149225	-0.6456013187	-0.1831571171	-0.2394284195	-1.733382444	-0.2455645973	0.7935495973	0.8974453755	-0.2143972155	-0.181393818	-1.195665649	-0.9458990954	0.004111867147	0.9313571148	1.065012901	-0.04441895865	0.5851179404	-0.5732891207	2.111841883	0.4732165482	-1.007108158	-0.5952391085	-0.4432108785	-0.6329081191	0.9799219895	0.8077290858	-0.4788645755	-2.001725453	-1.335170895	1.686835236	-0.2816420235	1.713115722	1.141893999	0.1713116236	-0.1013657434	0.7978552809	-0.3987820125	-0.1895205324
-0.6436923858	-0.9983314074	-0.3391651326	0.107974845	1.388054166	0.05176237255	1.698019348	0.176449319	-1.382001412	-1.132010759	1.130167556	-0.105649639	-0.7081719069	-1.280970617	-1.483130804	-1.376451517	0.2516637054	-0.1087479446	0.2509712414	-2.028556635	-0.4402720963	-0.09516135232	0.2357761266	-0.1889511803	0.06390100106	-0.6290916913	0.5012843848	2.332789404	-1.010621294	-0.45261942	-1.546462918	-1.188410996	1.172512274	-0.02702004155	1.373745662	0.4061999553	2.335339943	0.7850463277	0.2321231061	1.647670108	-0.369595995	-1.443578815	0.09278423732	-1.178989325	-1.250301464	1.352289084	2.027475975	-1.337949353	-3.364411281	-1.62857785	0.8104562616	0.2354277539	0.2822111712	-0.4437663505	1.040128393	0.1313562968	0.4693083227	1.857844439	-0.01425726674
-0.265766242	0.791099795	0.269673173	-0.8665730378	-1.350172224	-0.08158652327	0.9245438388	-0.6272329444	0.4189272577	0.945736987	-0.774852835	-0.7653143079	0.1213948053	1.060361146	-1.289668616	-0.7082050793	0.6596335695	0.4873507115	-0.6816022916	-0.1138967921	0.7724811378	0.302796445	1.776799658	-0.5110584365	-0.6845282903	-0.3670651486	0.5598061427	0.4853262684	-0.9674849333	-0.2183249371	-1.944057902	-1.526606933	2.001709918	0.1754576801	-1.015571712	0.6972598008	1.182108366	-1.30376862	-0.6158182054	-0.1142709261	0.8252334153	-1.69181949	0.5442220215	0.5196254881	0.3354089178	0.8246254449	0.857844064	1.271810973	0.279584738	-1.553226691	0.0214225978	2.326831142	-1.658853635	-2.288639225	0.5119523349	0.5540759139	-0.6716972181	1.135931124	0.4338092116
0.894664164	-0.123903138	-0.4822106488	2.141562718	-0.02118897094	-0.7169256462	-0.153157945	-0.8787646039	0.4603174682	-0.7367318362	-0.5639940555	0.413660879	-0.5072304806	-0.1531814901	-1.615683501	-0.7658526382	1.168473659	-0.100197929	-0.1139037945	0.1255481926	0.3538441512	-0.2308562367	1.011004905	0.07534095681	-0.9366152467	0.2841197445	0.6704883647	1.76442223	0.5956235536	-0.2973278795	-0.3814060768	-0.2232095097	1.413958431	0.6176232774	1.363014401	1.165482033	0.3564801196	0.533991362	0.7138446292	1.13305553	0.1108979454	-1.396062916	0.3678764887	-0.7467779138	0.371039647	2.130816282	-0.4145227468	0.1150883936	1.199396545	-0.917636252	0.3781378977	2.230198023	2.775359369	-0.03152572483	0.4183719015	0.1474215351	0.4785205162	-0.1804103665	0.2155357114
-0.4898329418	-0.8996530164	-0.7373691477	1.04642514	2.214322262	-1.206454103	0.3388521278	-0.6940882553	-0.6964629357	-0.7306644415	0.05980525449	0.1151553802	-0.3475286142	-1.898659088	-1.51606217	-1.302579637	0.9635247518	0.7634298344	0.4027604993	0.7788408495	-0.7382087488	-0.03256923949	0.5352575463	0.09869426381	-1.173162133	0.4001980722	0.6453863177	1.233100238	0.27493126	-0.647124384	-0.2843486668	-0.1058765963	0.2484932454	-0.04989098934	1.404941408	0.5369894782	0.347389553	1.935729512	0.64800133	1.261544814	-0.5380520665	-1.633999311	0.05271065222	-1.178928255	0.4923755648	2.18161289	0.3976542024	-0.03174919453	-2.090253621	-0.7619270779	1.124766214	1.622422215	2.08261796	-0.1714487119	0.7210327308	0.5740472587	0.8275694051	1.161507749	0.5565988773
-0.6625035429	-1.357773449	-1.127917154	0.3181183005	1.599032906	-0.361883925	1.079103921	-0.2315218458	-1.62699158	-0.3065960607	-1.017526995	-0.5038853232	0.9596566903	-2.166884021	-1.867854615	-1.012258953	0.5982423956	0.7336184975	-0.3267882354	0.881519762	0.988791333	-1.023922617	1.547098776	0.04649189425	-1.344521881	-0.4276767839	1.419674645	-1.036022625	-0.1359547165	-0.3871692305	-1.363604564	-0.1387381483	0.1125279287	-0.1387724985	-0.7805326858	-0.1249127182	-0.7913882264	0.2005008947	-0.2335858602	-0.4280481293	0.5259963828	-2.498157887	0.3794579038	-1.309709534	0.5585568788	0.6016838196	1.593356358	-0.6404573472	-1.564950947	-1.047499094	-0.3394864356	0.2459697865	1.302413228	0.2751369651	0.7651234272	1.015684759	-0.1351920406	0.8916708284	0.1336274376
-0.6881641195	-0.8083316342	0.7933663103	-0.1722476547	1.199343033	1.691960209	-0.04884163928	0.5426549676	-0.7597659834	-0.1094484335	1.125507279	-0.5802090837	-0.07170489403	-0.7531336349	-1.911949657	-1.354020696	-0.02196308699	0.6799790941	-0.8030643656	-0.6976547306	0.2871537823	0.006728055052	0.1268330913	0.8939859941	-1.87889924	-1.657323117	1.006812447	-1.17555201	-0.8049377566	-0.7509195193	-1.144223728	-1.063884099	0.7380845547	0.5662150657	0.01837035087	0.5510247096	1.416472338	-1.339632399	-1.047537061	0.4581951149	0.106842248	-1.996961213	0.4333498064	-0.748996034	-0.02662674577	0.929576238	-0.2001165639	-0.3897950188	1.675037059	0.1061904618	0.5848582537	0.231774921	0.5743347458	0.4958028818	0.3667844189	1.026176001	-0.328183411	-0.5861165102	1.489024406
-0.6939828962	1.127677829	1.510773366	-0.7974955367	-0.07794328719	0.9509892038	0.3242980845	1.208980645	-0.1929925386	0.8518505568	0.235904075	0.3629557961	-0.456725673	1.722694586	-1.546290578	-1.229669998	0.4072183889	0.8674902806	-0.06037210211	-0.9811936196	-1.586992501	0.1776390054	0.363807512	1.019813973	-0.7553426432	-1.302943219	1.390144694	-0.3531110744	-1.612591797	0.0273714962	-0.1920617798	-0.5684001675	1.229443052	0.2130810521	0.277621978	1.191523606	1.004990092	1.810649308	0.5329305995	-0.8389065587	-0.008159140467	-2.303908657	1.284518762	-1.546035764	-1.670158549	0.7778828992	0.2660310987	0.2956511134	0.8089454941	1.727658079	1.023903592	0.9600580877	0.2484842268	-0.2859521034	1.92047448	0.2471306899	0.2449430077	-0.4480710716	-0.3224973584
-0.7177925359	-0.3067274557	1.170709589	-0.3133673591	-0.1398489441	0.9552297582	1.072536715	1.598221902	-0.327731879	0.466093375	0.3092844341	0.3292117061	-0.06105637345	1.354918013	-1.192228111	-0.7446945631	-0.06399297907	0.2889101011	-0.1605783234	0.6514340984	-0.471849027	-0.4006799343	0.03808383732	0.3367121913	0.2598895351	-0.9390515983	0.8788652212	-0.4806963298	-1.674915697	-0.2706023513	-0.5588345409	-0.6225979817	1.079841677	0.2050075455	-0.7802110654	1.792373362	0.379549154	-1.542875089	1.625120872	-0.5670634302	0.2127271738	-2.103899358	1.440616083	-0.7740866465	-1.495724202	0.2416835566	0.5260399543	1.522734949	-1.380395455	1.549481054	0.3655418663	0.3062603891	0.3429310849	-0.2022471086	1.407082758	1.436263696	-0.06369677803	0.7646432166	-0.8504903716
-1.275412768	-0.4153352907	1.227539584	-0.5718790832	0.2116605103	1.884012842	1.863056456	0.8023980454	-1.389632116	-0.05144671396	-0.01685858335	0.4647950449	-0.4943114007	0.6311976726	-0.02018193342	-0.9143780558	0.04255825975	-0.6042155518	-0.01905993343	0.7086527893	-0.680703014	-0.4737974	-0.275561667	-0.4680012108	0.895567639	-0.7197478072	-0.1167509646	-1.16210645	-2.157161095	-1.949523473	0.6668049638	-0.1592871748	0.2844507812	1.213983652	-2.285995179	0.15682002	0.01024558814	0.3355405583	0.2999548363	-2.148972122	0.5190701516	-1.364786247	0.7872942836	-0.8196008393	-1.768221233	0.2653503256	0.3557190181	-0.4916696917	0.002071076592	1.086568133	-0.04919387457	-0.734609523	-0.5508532697	-0.8830529021	0.2856919493	-1.734536533	-0.7538896741	0.7652928352	0.2156297034
-1.079772078	-0.9612138095	-0.3441139282	-0.4946091108	0.8608484489	1.585020168	1.693761789	-0.04106174258	-1.131715741	0.2507915881	1.129587449	0.838644263	-0.5576839981	-1.333021808	-0.2663176543	-1.115815393	-0.6585859953	-1.228410068	-0.9856318919	0.2362966762	0.4779418736	-0.3099452618	0.6381545836	-0.5692762883	1.359058731	0.4314191454	-0.3694486301	-1.050385196	-1.674111852	-1.717218809	0.09340806465	0.07271558368	-0.3454068264	0.6925043296	-1.436561839	-0.7345801753	-0.1275568306	-0.1613113174	-0.4346444086	0.03734540227	1.30428246	-2.196338843	0.4734330492	-0.6232219299	-1.148232037	0.3529357475	0.7364839576	0.03554347446	-0.9560341026	0.7031838962	0.6077590718	-0.6745891615	1.455547042	0.9644815978	0.2418985261	1.567125185	0.3563984018	1.338213651	-0.4106426404
-0.3831961256	-0.9886482104	-1.126499193	1.094925886	2.275416838	0.2777454593	1.352608418	0.06706271426	-1.694055549	-0.8854346944	0.06647286995	1.716302135	-1.150239155	-1.573329777	-0.6643849322	-1.303273462	-0.8074249811	0.0913915422	-0.6641353514	-0.2790108571	-0.02526258797	-0.153385814	-0.04194594985	0.2591811036	0.7831357697	-0.04147621617	-1.749982944	0.1110628853	-0.6700662961	-0.2517758647	0.877957134	0.2733663195	-1.001390492	0.547473251	1.357891603	1.447914994	-0.8219864913	-0.5159781384	0.4423694777	-0.08748911887	1.455050076	-1.79723359	-1.037510569	-0.2662910326	-0.1506327939	0.5611799759	0.4522823528	0.02953581066	-0.4020761142	0.9486994825	-0.3829003664	-1.850564523	1.061400173	0.7684105035	-0.660108195	0.5593231989	1.209718062	1.042130369	0.2028920949
0.5805429953	-0.6787061455	-1.303578521	1.772478261	0.9303093377	-1.88275386	1.287009946	0.3054962514	1.261044254	-1.417880262	-0.5999738249	1.915911929	-1.180897901	-0.4859475326	-0.8681802014	-0.9824382569	-1.201670874	0.8183988943	-0.3159308992	0.1268154413	0.09107639535	0.4433544841	-0.2142440312	0.8516532888	0.6189563596	0.03484366911	-1.856870098	1.028448465	-1.099863886	-0.9479421948	1.237176401	0.4785236698	-1.030219696	0.4510403432	0.4532201527	0.4253239224	-0.7644458134	2.019594921	0.3482614566	-0.3521380083	-0.1992997116	-1.760113872	-0.2401527041	-0.1359316221	-1.37677071	-0.3126492046	0.5736569871	0.4598996393	0.03053933037	0.3442862973	-0.3850965876	-0.6936229518	1.733743565	-0.3892239829	-0.4488443696	0.1852046491	0.9502723191	-0.04804263763	1.090880187
1.935933375	0.2396495594	-0.5778097189	1.020011722	-1.008868657	-0.9074562504	1.31198706	0.81186107	0.979819712	-0.8733334673	-0.7913784538	1.842260947	0.4657672323	-0.4068666458	0.0452458392	-0.981454526	-1.154638985	1.088183422	-0.538453749	-0.7788587702	-0.006784457134	0.270589307	-0.3982359038	0.6540983623	1.150575611	0.2804038627	-1.567251417	0.4056003811	-0.7261890323	-0.9756357365	1.759764777	0.8670211735	-1.011992749	0.7913646201	-0.3651151675	-0.2154701295	-0.7331464856	-0.1983761117	-0.9325803773	-0.4989053708	-1.298182501	-1.532266051	-2.408401031	0.3545667965	-1.374497047	-1.23178304	0.832224196	0.2820954677	0.3795811106	-0.185742788	-0.3177288231	-0.8540421617	0.9986925635	0.2673803303	0.328952857	-1.969302516	0.3314658531	-1.012381616	1.610161509
1.62250847	0.8777347329	-0.1914741806	-0.8019320279	-1.079277063	-0.6790817515	1.122736482	1.199369064	0.8808447698	0.9488470627	-0.3348961753	1.934294922	1.173329036	0.5747820592	0.8598447453	-0.7250481408	-1.19129045	1.920399488	-0.6927979023	-1.270029952	-1.024123526	0.09220634738	-0.2115750082	1.223566477	1.318342898	0.2882832013	-1.115217749	0.2502849215	0.5135646014	-0.3974332882	1.336040499	0.3920606216	-0.5489406487	0.9813651699	0.4988598324	1.100584725	1.685049036	-0.6312556672	-0.07112127843	-0.1646485693	-1.150278913	-0.77827446	-1.26609245	0.1115322742	-0.7148776789	-1.068023668	0.5765807716	1.011572416	0.6091410336	0.1633759137	0.03050632349	-0.3693323688	0.2555138055	-0.4302247669	0.5313590265	-0.8771530871	0.6129352288	0.535364666	-0.09531023398
-0.5036498269	1.323630722	0.8214161362	-0.8162023329	-0.3650972304	0.4646228285	0.7587445434	1.201839076	0.4503523644	1.192777845	-0.3448428438	1.470300488	0.5106919803	1.806911041	0.8610197734	0.1507616787	-1.619716772	2.161178573	-0.7496979229	-0.8709271924	2.207926563	0.8158349542	0.3734776406	1.746475697	0.7495299486	0.7273142062	-0.9782143185	-0.832069423	1.755284261	1.222127453	0.6973106	-0.3863291488	1.340448889	1.531573924	-0.8396085311	1.432607785	0.6490420578	-1.395795123	0.5990238074	0.6402757976	-0.5929505498	-0.7353540472	1.641763137	-0.9066089268	0.1387928467	-1.096022656	0.8347444111	2.746682948	0.5850134012	0.3144896026	-1.952859583	0.3385671887	-1.113737869	-1.40957787	0.2874045685	0.242770841	0.4386008082	1.047837535	0.1155101624
-0.3156109121	2.125510967	1.943641275	-0.4188667303	0.3000128035	1.528984911	-0.3499541428	0.02175108801	0.2800132864	0.3835080129	1.086756983	1.209401407	-0.6034924646	2.125728322	1.455065701	0.4935404608	-0.9021161576	1.213629843	-0.5614255461	-1.217156641	-0.273652558	1.191608221	0.6110502222	1.839189512	0.6442734959	0.8613803533	-1.017556392	0.2719351256	0.6879226247	1.541889358	1.25503022	-0.817481915	0.567749891	1.597939649	1.95214587	-0.7124920134	2.131605184	-0.5370416901	1.804992286	-0.7050192111	-0.6847465208	-0.6740684886	0.9747098511	-0.5325310506	0.4876462579	0.6415552234	-0.8151313581	1.898586588	1.376002116	0.7376872224	-1.140945143	0.2853917101	-0.7119608031	-0.7891232397	0.2709497302	-1.057175669	1.354825785	0.467045595	-0.2597754741
-1.12418987	0.1930288441	1.75733564	-0.7112599347	-0.2957758249	1.473084413	0.5841865746	0.08442802064	-0.3331704998	0.7778551108	0.7454189514	1.017742126	-0.5115624075	0.625470353	2.518780699	0.2547220813	-0.4937931219	1.66193867	0.8709280111	0.3532607742	-1.013580872	1.614327792	1.288623557	1.690833787	1.162096342	1.346980237	-0.5492453727	-1.125567992	-0.5829161784	0.9868647562	1.632601825	0.4965900621	0.8077107709	1.646556743	0.001418256162	0.06193151861	0.0998806195	2.288207751	1.405970283	-0.4706467699	0.2366908118	0.3068206468	1.183942321	-0.5345783915	-0.4595157889	0.2012817088	-0.3965490558	2.173132368	0.7975166032	0.6310775453	-0.2761829176	0.5976343112	-0.8451877175	-2.080335804	1.331610523	-0.2708099368	0.4130036121	0.2053423255	-1.094476634
-0.8248866771	-0.9678403272	-0.7483469108	0.440570056	0.9131188182	0.5971624431	0.7377289066	-0.3361796845	-1.352081656	-0.5309909394	1.566366088	0.9222422271	-0.9514571016	-1.382842744	2.612816213	0.2266373952	-0.8390219902	1.386364862	0.06159523656	1.523713907	-1.42251295	0.9030852403	0.9736450618	1.672762957	0.9276850833	1.357910915	-1.703708908	-0.3657636856	-1.036742528	1.169571367	1.670682886	0.07082146394	0.767663201	1.570097678	3.05471393	0.4636397433	0.7664088775	-1.056682884	1.558551404	0.6969885928	2.022876305	-0.05832169552	-0.1711491526	0.1397441126	0.2565163673	0.6500842374	-0.07450548029	2.436165112	-0.98027332	0.5430785216	-1.099902925	-0.1368370165	-0.1270360087	-1.091431446	0.9688932664	-0.3395744763	1.030875663	1.100258588	-0.8588678691
0.270910332	-0.616239488	-0.7739260094	1.9109474	1.089173074	-1.708970621	1.043306042	-0.187495813	0.6911747888	-1.483474468	-0.5263411273	1.304352886	-0.5812941755	-0.3931271553	1.88352813	0.440931875	-0.5825942611	0.6399535978	-1.094344158	0.7880689784	-0.3066925819	0.9032170361	0.8057251584	2.106595265	0.5372520701	1.097654813	-1.319428471	1.828068568	-0.9098287409	0.7397323237	1.77842946	0.6715655545	0.4930837891	0.6836019	0.05139734403	0.6914910865	0.4354722	1.411408374	1.079253494	0.959562027	0.7587115415	0.116365985	-0.1868320529	0.3491649213	0.09608824298	-0.4524079863	0.1473690747	1.537254932	0.404184127	0.4988570506	-2.564940716	0.02433259471	0.04351075962	-1.856466377	0.5384911675	0.4136846975	1.074032886	-0.1846484067	-0.11307207
1.795258976	0.03132935611	-0.5882572631	1.981752304	-0.8562679025	-1.105588574	0.4579273192	0.4785083883	1.188776587	-1.118838265	-0.3961241681	1.306246565	0.1461412913	-0.2210842345	0.9259010389	0.4487630427	0.240745282	0.6575023333	-0.6363839622	-0.6477930406	0.3216972558	1.678930924	0.4937170021	2.267676504	0.3797048935	0.1480038727	-0.06507213921	1.524590908	-0.8638352811	0.4642011157	2.101612452	0.8699318098	0.8092768252	0.1480846105	0.206310889	0.8472513887	0.3490540379	0.9533747449	0.6674461846	1.139446899	-1.558708804	0.07665650324	-1.122994526	0.697530848	-0.09296354576	-0.2754551761	-1.178955697	1.572609503	0.5346142639	-0.6190126857	-1.050625211	0.4416613191	-0.3719386171	-1.808157804	0.1065592864	0.03241220375	0.319104976	-0.5860137184	0.1851121978
1.088795825	-0.6346316787	-0.8287699002	1.503689117	-0.9206559992	-1.851990749	1.344825508	1.52825771	1.324873622	-0.8689293539	-0.6112123234	1.69401916	-0.6129299882	-0.5762026921	0.4862627476	0.6189263867	2.092465481	1.08913047	0.2094276847	-0.1704353	-0.5094395599	2.54783331	0.8592825825	1.924977892	1.543265809	0.6585318275	1.250574522	2.461323621	-0.5414399228	1.337532175	1.780681846	0.7944509939	1.222078423	0.2611040424	0.4906759837	1.962850666	1.516857095	1.892527611	1.178939994	0.4040791671	-2.339845748	0.5322695332	-0.9043577173	0.7162024415	-0.99365342	0.9483572786	0.1102155874	2.095364849	-0.3934332178	0.6862996375	-1.989593584	0.2172809189	0.5586100529	-0.8969120567	1.031529231	0.6642986737	0.2715047064	-0.1105544073	-0.5753603233
1.231917478	-0.1749868096	-0.6042968112	1.650176021	-1.221522902	-1.187583638	1.120576473	2.259346482	1.6716253	0.2618798402	-0.2026312263	1.218778861	1.361806348	-0.5490720182	1.1195704	1.270505372	2.54165762	0.7751376551	1.044594001	1.516269037	0.8994531961	2.174230745	1.233947358	1.869838286	1.445784958	0.7187962694	1.336761099	1.609375155	1.35426372	1.648568005	2.148771701	0.03560693389	1.284608736	0.8651810363	-0.5290283671	1.030553834	0.5160324699	-1.112176148	0.7397613128	0.8192507744	-1.106449561	0.436545928	-0.4613007943	0.6437971947	-0.1676302268	0.4157346924	0.4695788217	2.062851112	-0.52656618	0.639867523	-1.580858472	0.1008161512	-0.1329128387	0.7027729055	0.1539579715	0.9385848151	0.394903012	0.3185288488	-0.1309694334
