melodic_000	melodic_001	melodic_002	melodic_003	melodic_004	melodic_005	melodic_006	melodic_007	melodic_008	melodic_009	melodic_010	melodic_011	melodic_012	melodic_013	melodic_014	melodic_015	melodic_016	melodic_017	melodic_018	melodic_019	melodic_020	melodic_021	melodic_022	melodic_023	melodic_024	melodic_025	melodic_026	melodic_027	melodic_028	melodic_029	melodic_030	melodic_031	melodic_032	melodic_033	melodic_034	melodic_035	melodic_036	melodic_037	melodic_038	melodic_039	melodic_040	melodic_041	melodic_042	melodic_043	melodic_044	melodic_045	melodic_046	melodic_047	melodic_048	melodic_049	melodic_050	melodic_051	melodic_052	melodic_053	melodic_054	melodic_055	melodic_056	melodic_057	melodic_058	melodic_059	melodic_060	melodic_061	melodic_062	melodic_063	melodic_064	melodic_065	melodic_066	melodic_067	melodic_068	melodic_069	melodic_070	melodic_071	melodic_072	melodic_073	melodic_074	melodic_075	melodic_076	melodic_077	melodic_078	melodic_079	melodic_080	melodic_081	melodic_082	melodic_083	melodic_084	melodic_085	melodic_086	melodic_087	melodic_088	melodic_089	melodic_090	melodic_091	melodic_092	melodic_093	melodic_094	melodic_095	melodic_096	melodic_097	melodic_098	melodic_099	melodic_100	melodic_101	melodic_102
0.007210781082	-0.6054350252	-0.01584428627	0.1457052126	1.212272178	0.09176525015	-0.1196785221	0.9010917156	1.719634761	1.682975287	-0.5118709064	-0.04650802287	-0.365766233	-0.5396372366	-0.5257412807	-0.3408845657	0.6546330413	0.7399937451	-0.8549144878	1.37767439	-1.394402812	1.594650001	-0.574234065	0.5920299789	-0.2307146076	-1.589405699	1.064192183	0.5907492325	-0.3558935915	-0.3365716655	-0.3984679198	-1.544666805	-0.4559837789	-2.050502834	-1.169558564	1.493838921	-0.2462596234	-0.7562423934	-1.000501066	0.4748371091	0.5170678868	0.7202901172	0.5310365712	0.6905063539	-2.111948659	-0.857938632	-0.6904323539	-0.2915355867	-0.7732425769	-0.3086985227	1.665807337	-0.1589292351	0.7502124435	-0.4390645433	-2.039369644	-1.148914546	-0.009196717306	0.01565872321	-1.727397101	-1.315645634	0.1183306896	-0.0604966531	-0.8251610775	0.3708873975	-1.187649449	-2.395281304	0.3277160634	-1.791363157	-0.2535215221	0.8136754332	0.3366693445	-0.6770753517	-0.2159225445	0.3315374843	-0.5405568418	-1.721362891	2.148214194	-0.7432220983	-0.5868514046	0.1046328682	-0.8153846941	3.018040784	0.05735022577	0.4571900823	0.8033866361	2.342932592	1.069592719	-1.450976421	1.591571107	0.1899284608	0.7995795295	-0.06222277457	0.3265710018	0.2062784632	-0.5486798322	-1.419694762	-0.4460869535	0.5849742625	1.682428756	0.1875484547	0.0006962171114	0.161310636	-1.12836676
-1.019760686	-0.3393923404	0.2621281892	-0.667290245	0.3793996432	-1.329068747	-0.7405481495	-1.274960286	-0.1926986682	-0.2832537906	-1.29629325	0.9719649098	0.2397277736	2.652350967	-0.2696033848	-1.235196002	-1.265060453	-0.09022767137	-1.137746013	-0.5049195416	-1.99994348	-0.4064059993	0.5795508427	-1.629982178	0.2463318181	-1.257243697	1.361766737	1.42673471	0.1891913449	0.3720013374	-1.240655316	-0.762994822	-0.2377021648	-1.574323133	0.1152099162	-0.4356478027	0.7055670618	0.3736427203	0.5056140449	0.2894252331	0.02928140826	1.481405248	0.7020295786	1.098281689	-0.5705240913	-1.127447117	-0.5838654335	0.5450804053	-0.3440710958	0.2104097182	-0.5372155037	0.02282432656	0.664347346	1.089685216	-0.9723576687	0.006705696368	-0.8280048993	0.2648788022	-1.158551618	-1.129976714	0.3885822597	-0.276088831	0.06958662869	-0.3562366719	1.345385349	-0.9508429158	0.9957550058	-0.4992788152	0.7662791535	1.828724691	0.1995205057	0.2258744216	-1.865464597	0.566156359	-0.4661322003	-0.1699406044	0.137323325	-0.001517628797	0.4273941562	-0.2488397465	1.362310411	0.3333125142	1.065412923	-0.8896920414	-0.0407191661	0.05302878597	-0.1148091372	-1.033467452	1.311840577	-0.5681502102	-0.8950429723	0.939329676	-0.8419869125	-1.410959589	-0.07371968327	1.262278084	-0.772786687	-0.9563228381	0.001406750075	0.09767314014	-1.196092081	0.6172797921	0.4858825862
0.7090695087	0.1980680111	-0.1303129214	1.399820348	0.6658173181	-0.9423656983	0.8208319364	1.713686363	0.6779437575	-0.4102350391	-0.5959563691	-0.8470739491	-0.3385301844	-0.04663014872	-0.321895201	-0.563272233	-0.9552063322	-0.2377788826	-0.421929976	-0.449343037	-1.732309911	0.260947014	-0.7528064443	-0.6724949214	-0.0235346174	-0.3169212606	1.504115424	1.861466246	0.4800299146	0.6340634919	0.5127414331	1.001129201	-0.9477986337	-1.300492376	0.301887902	-0.706386498	1.362116216	-0.6404568679	1.700552333	0.04197006125	0.93635138	2.093994145	1.02676525	1.170642373	-0.2569041477	0.4535534913	0.0993599222	1.008975284	-0.1157693855	0.3946749621	-0.8133925561	0.8510545304	1.624445318	-0.4465453765	0.3548271779	-0.3900278876	-0.7368931983	-0.670206289	1.046399079	-0.4699850018	-0.3882360047	0.9903275915	0.5978202221	-0.1436642162	0.07574764981	-0.6785172764	-0.3937223131	0.3792942766	2.317464282	2.360745883	-0.03613048525	0.5755101195	0.5501764242	1.904106888	0.9089294777	-0.2468317568	-0.1783910511	-1.668440993	0.8548804351	1.136601468	0.04388251816	-0.5534917666	0.8987705163	-0.9081046803	0.7888673737	-0.4712204317	0.492239762	-0.156569739	-0.8498341283	-0.373242249	-0.780733991	1.514475205	0.3441907161	0.7809126054	0.521887377	-0.01069823505	0.5628170043	-1.118028965	-0.06068832409	-1.036174689	-0.8711603045	-0.2301485348	-0.4443802103
1.672364011	-0.6019631786	-0.4081821212	-0.08236414565	1.68255706	-0.5496441269	0.5147167324	0.5429836377	1.90437236	0.7397418014	0.7048429529	0.2847357548	-0.1406824965	-0.3541998909	-0.9070365458	-0.5069250086	1.799407299	0.583995298	-0.4182292644	1.12198231	-2.344279558	1.891410632	-0.1207240217	1.273339798	-0.2823699392	-0.05291876423	0.4794729115	0.8708189626	0.1607488496	0.5280024853	0.5065860557	0.8446936537	-0.5519042062	-1.212315383	0.5511491366	-0.6656712047	1.093711925	0.06662676831	0.07976697066	-0.1517608307	0.9249618683	1.325275086	0.8831679922	-0.4488238815	0.1250189403	0.6867132054	-0.4379392174	0.4927596423	-1.509978993	-0.09327277679	0.4691762354	1.249828979	0.673768899	-1.284393964	0.07952473974	-0.1671474465	-0.3973398273	-0.02599245309	0.6186837982	0.1250169218	-0.7247674113	0.2430519324	-0.0947579714	0.7312688684	-0.1945560115	-1.669362145	-0.1073365136	0.1515667502	2.227460012	1.735538681	0.5688111527	0.5556146879	0.4985569293	1.649399039	1.291682501	-0.9229799734	0.9914104875	-1.323407317	0.2945654931	0.2707012321	0.04942182532	1.254272472	1.17254225	-0.2837779728	1.401079254	2.158282208	0.2654566348	-0.7037244762	-1.571568882	-0.1550713425	0.4952091436	0.6878868981	0.9612684072	-0.9479731387	0.1566466362	0.3008159377	-0.6583424207	1.019715873	0.4762769992	-1.507865275	0.7060523084	-0.2511463329	-1.438478806
0.1213483853	-0.9986819433	-0.02354960957	-1.111328099	0.9633926845	-0.7562830902	0.2513543737	-1.298573485	-1.279888864	1.107384033	-0.567729683	-0.5332761893	0.5089181793	0.2767752414	-0.9546546458	-1.351347189	2.027180769	0.9446592373	-0.8557499928	-1.463818047	-1.813166492	-0.7931279594	0.8248894454	1.791114418	-0.07832191073	-1.014799154	0.7676158718	-0.1146039093	-0.5253459004	0.309183047	-0.5489172827	-1.457512623	-1.045576837	-1.339951525	-0.000747575641	-1.468353107	0.485783447	-0.6936739717	-0.8851621023	0.6015986302	-0.2989048451	-0.4210400862	0.434628742	-0.7356450739	-0.7773041464	-1.222646256	-1.028881987	0.297613218	0.4079892741	-1.069204766	0.2145024666	-0.5796619578	0.5715014265	1.35312121	-0.4251623456	1.86303366	-1.018170024	1.121018782	-0.9600135817	0.6948844735	-0.3840551356	-1.420170567	-0.1371750141	-0.06130720339	0.5880329144	-1.767041393	1.519668156	-1.854207963	0.07098427051	0.3305296222	1.835592773	-1.024250168	-0.4386181019	0.01301893272	0.2705663144	-0.6048830354	-0.08828726159	-1.332439955	-0.4631612893	1.014257095	1.792516802	-0.9356801664	0.2301019269	0.3487208657	-1.026469155	-0.01772044506	-0.3450514247	-0.2031466302	-0.9254643473	-1.806879086	-0.6118187592	0.4587244914	0.02716465668	0.5469084628	-0.3638675786	0.3153023285	0.3751731315	0.2824534274	0.04763807745	0.9438834686	0.9275920288	0.1714143571	0.3844131432
-1.09582542	1.437382655	-0.2953712653	0.907102245	-0.1607862201	-0.7361325906	-1.772799147	-1.226541065	-0.7854751317	-0.7401779409	-1.431278557	-0.3678280267	-0.1907998554	0.0394997543	1.133213938	-1.72422707	-0.8182057605	-0.1731588623	-0.6451797535	-0.202516249	-1.477361582	0.864649379	-0.4764056882	0.1742596096	0.2645787925	-0.4302994234	1.167258375	0.3669945165	-0.5452044621	0.7515797951	-0.6585148195	-1.812480278	-0.6432391538	-0.7537511243	-0.2191943775	-0.717124313	0.2043106301	-2.462122903	-0.7077153564	2.116477751	0.1890018944	0.4872480037	1.206236885	0.3736770391	-0.9272938471	0.7806876472	0.1867003459	0.5149320841	0.01014219423	0.0479142265	-0.1841117371	1.458374246	0.5224947399	0.3710959148	0.2069199262	0.8658142364	-1.63416047	0.5578477757	-0.4930815106	0.9138373595	-0.3283045958	0.714094261	0.2549964481	-1.472975281	-0.6301537408	-1.479968937	-1.288650259	-0.2483241656	-2.273252285	0.2688762529	1.350515922	-1.334767479	1.538372202	-0.07672741971	0.9442113896	0.02470038638	-0.6111060327	0.3469510488	-0.6420407022	-0.2523052323	-0.2359210468	-0.3839828512	-0.2287218689	-0.3726597665	0.1657238854	-0.6107191154	-0.780702992	-0.6115876764	-0.1080849233	1.336401444	0.06818945012	0.4598448687	-0.1168101619	0.577352663	-0.3513196908	-0.151921106	1.474993799	-0.3910514445	-0.3207836644	-0.04077710393	-0.05413380223	-0.3487516437	0.2540910491
-0.3269591262	-0.5754194729	-0.0569482677	0.1240732907	0.5572377562	0.9767128683	0.7771197977	0.007635882952	1.707886325	-1.14241015	-0.1106481523	0.9319008177	0.3080223305	0.04015437884	0.1286074497	-1.872885324	-0.5158730544	-0.551067379	-0.0658529288	3.830739591	-0.9312840179	1.680056627	-0.4599723773	0.02657543534	-0.7819481499	1.903270247	-0.4691296041	1.010663695	0.7465254032	1.421195758	-0.3393735001	-0.8246132835	-1.069010177	0.405268825	-2.725999144	2.345521865	0.3520405314	-1.71029469	-0.7680819103	-0.1039414104	1.562397084	2.208735029	1.370635297	1.256340113	0.1931351229	-0.4853287268	-0.335609764	0.2782753233	1.030366908	0.1629237818	-0.2387983384	0.2793808482	0.8708307165	-0.7299495411	2.544491334	1.554813032	-1.695555922	-0.3473259093	-0.2922249575	-0.193277662	-0.4277630253	1.441565906	3.274242711	-0.2942108015	-2.205794019	-2.478691003	0.2027175067	-1.168198435	-2.12334424	1.596178898	1.774108356	-0.9914847647	1.173048147	1.611385585	0.9478459486	0.8580643533	1.342289737	3.109208641	-0.3786412082	-1.75666316	-1.794085122	3.469722136	0.1863811877	0.07319112071	3.631481767	0.3782326457	-1.256388914	-0.3847589944	-0.3045486692	0.4456955354	1.775964084	1.825578248	0.9097148481	0.7663605149	-0.8495761683	-0.9731481094	1.002065861	0.6420230211	0.4100299854	3.625413048	1.473036857	-1.432084904	-1.541846768
1.115742071	2.122435914	0.04318628642	0.0773435338	0.3668795885	-0.7606241577	0.2843956809	-0.7015990727	-0.7629663378	0.181579997	0.5044790012	0.01942334196	-0.463408718	0.9083893068	-0.4172145251	-1.939335952	-0.4008015222	0.7124859972	-1.181649639	-1.026209179	-0.8131516858	0.2678068194	0.9808192309	-0.3724960183	-0.8585716721	0.842966791	0.1341147301	0.470388767	0.7749831183	1.569333186	-0.1846706595	-0.6077546481	-0.05926309969	-0.5704824304	-1.826708885	-1.12982762	1.665726124	0.7242690908	0.4051843793	0.03223463081	0.4718738842	0.7081928532	1.181959549	0.8750214224	0.5665069443	0.6332341916	-1.01969055	0.8352625616	-0.3462459473	0.05477172863	-0.02088766108	1.959966037	1.559649177	-0.2074917734	1.304296817	2.569181242	-1.318356205	-0.4207285566	-0.9055027502	0.2595200217	-0.4796576773	1.785799625	2.683241562	-0.3582391038	-0.6589092113	0.3570907423	0.2015585636	0.8038177303	-0.8824149504	2.180448083	1.935337908	0.8857875967	1.508045105	0.1482636346	-0.1271619489	-0.4067254389	0.1390763655	0.5310796211	0.715686657	0.2241527888	-0.5057353083	1.026432219	1.362490287	-0.2496427873	-0.4238009307	-0.6582136631	-0.6115498097	-1.913817638	-0.2409827184	2.982449612	-1.814442279	0.119852186	0.02267582655	1.496221817	-0.4547388413	0.5232274942	-1.127810189	-1.082420045	-0.7426600023	1.727768737	2.141767691	0.1217483573	-1.190283897
1.411942039	0.6896848371	0.03294731844	1.542214443	0.2405257518	-0.8784093341	1.034252203	1.153917689	0.1109242662	0.8769724225	0.5649722537	-0.08395579728	-1.719345882	0.005049424391	-1.000384341	-0.5769363438	1.112726454	1.600524732	-0.6709921445	-1.014723637	0.06538030747	0.1126784375	-0.1316081108	2.274012709	-0.5355008985	0.5889751756	0.7152303851	-0.7736728163	0.394188839	1.167934397	1.115088238	-0.3970589574	-0.4843377422	-1.473702251	-0.146926118	-1.401711763	1.827535821	0.03684234472	1.57391283	-0.3102604	-0.0424577588	0.6249334241	0.01329191962	-0.2211654659	1.126389388	0.5034654564	-1.213451271	0.9776190171	-0.2678449137	-0.2628792262	0.8322374941	2.305619981	0.8469246528	-0.4279564831	-0.5346591619	0.8740688443	0.02265537058	-1.358972456	0.01801196251	0.1130150971	0.1544775842	0.9274609854	0.0733881967	-0.6804203891	-0.836492035	0.4846603811	-0.6989623945	1.221599166	-0.1793286805	0.6767774234	0.5857897072	0.7175002504	-0.02477342477	-0.04187271996	0.3433031055	0.03844225863	0.05799571577	0.6354024512	0.990731329	0.8849123312	-0.436472441	-0.4294255131	0.7912692093	-0.01983983713	0.02087762835	-1.796746897	1.612568944	-1.443596434	-0.003906510545	1.354507781	-0.3012010504	1.069719195	0.3322835608	0.5653115783	0.6494243837	0.1144812958	-0.328209531	-0.8152864475	-0.1627757881	-0.1257304399	-0.08993491762	-0.1411788298	-1.009472415
0.3945111639	-0.7844340818	0.2113973669	-0.8488199657	-0.5552445509	-0.3048111915	0.1866048477	-1.351229999	-0.6133185054	1.788665376	0.003548309277	0.3729833754	-0.6221887569	-1.049174182	-1.529502257	-0.6402283358	1.134941799	1.820087597	-0.3983761243	-0.1737138267	-0.1191365255	-0.3573992758	0.8128181008	3.034133537	-0.271452622	-0.7436837803	0.4273580486	-2.027913748	-0.5631947858	0.1101635413	0.6929441548	-1.180096942	-1.72289589	-2.429151209	0.2156127188	-1.209823255	-0.08483267696	0.5059525889	0.5667784596	-0.9458999803	-0.4864450454	-0.4023350293	-0.002139390716	-0.9334229458	-0.4407840212	-0.6821344421	-0.9625665902	0.5991501138	-0.3488923291	-0.3250983178	2.1607046	-1.388492848	-0.3843102686	-0.7318939082	-1.464579117	1.634660537	-0.4930004722	0.1611482958	-0.7977298846	-0.6534743588	0.2651394874	-0.1789593773	-0.2430302737	-1.167492421	-0.1200644678	-1.124466936	0.1852264002	-1.421377105	-0.9313926276	-0.4943726027	0.6558025391	0.02134656708	-1.062172808	-0.1528230963	0.3987722149	0.5003443348	0.01435611886	1.478994124	1.324256366	0.3682921197	0.7828674306	-0.1511469964	0.03955195705	0.3038182652	-0.8715555325	-0.8776409971	0.7090649666	-1.941704724	-0.8521475978	-0.9549439969	0.5648501425	0.6961094502	-0.06548920127	-0.7118952378	-0.2828681304	0.7939108586	0.517929506	-0.3416338881	-1.02943906	-1.511456524	0.5770104518	-0.7704799789	-1.589511411
-0.9058524658	-0.6278517108	0.4559426623	-0.1186122242	-1.028258364	-0.0683960986	-1.048331076	-0.09062552809	0.9519646537	0.418742411	-1.350952323	0.5894112547	-0.9468648912	-0.7618393025	-0.6585479667	-0.8830689126	-1.267271362	0.2990679492	-0.7160567788	1.307792841	-0.7407450932	0.9277699499	-0.9976068073	-1.085965261	-1.234797192	-1.362509072	-0.5275696301	-1.531095884	-0.4527953269	0.7129924556	0.2501671061	-1.301388875	-0.500430934	-2.659905667	0.9395971097	0.3171291551	-0.6736767608	0.3792793813	0.3322015806	0.2423977941	-0.6902231831	-0.7180262209	-0.149485502	-0.8881070211	-0.8602065836	-0.3858919535	-0.9264262701	-0.2022630219	-0.04788972676	-0.6659215262	-0.4951701958	-0.07843475133	-0.9679297678	-0.741352081	-0.8901609253	-0.3155248068	-0.02269355467	0.4528427287	-0.9051789387	0.3395006837	-0.6314437929	-0.6861776737	-0.6124433532	-1.272799741	-0.3152925272	-0.963921337	-0.8482677966	-1.531233873	0.599203684	-0.2307319123	0.3179018198	-2.129415151	-1.415752479	-0.5319497215	0.3888397086	0.1433123219	1.00753658	0.1897359582	-0.4484235652	-0.9141800068	-0.5286941642	0.5921001177	-0.3681111606	0.3314306581	-1.208982074	1.187055434	0.1734775006	-2.542628385	-0.102139431	0.225759272	0.4409293987	0.2725478913	0.4162333518	-0.3878307375	-2.242980193	0.0630949832	0.2110311596	-1.386648837	-0.2646511651	-0.9846883367	-0.1721370467	-0.7340307326	-3.340347406
-2.016761534	0.4280978244	1.750142126	2.302305513	-0.5985345451	1.463620787	-0.8722902906	1.19832595	-0.6323108931	-1.197276447	-2.039583768	-0.4107925442	-2.202091915	0.3151856959	-2.473654226	1.755942017	-1.281946812	-0.5825701734	0.741856823	-0.391639512	0.7451486765	0.3893563131	-0.4912234949	-1.448467919	-1.18707892	-0.7389435638	-1.490701997	-1.199101466	0.07715358114	1.419206392	-0.2617393306	-1.724168456	-0.6399073834	-1.377276183	-0.6280105816	-0.4000415004	-1.616629434	-1.370167852	-1.049865135	-1.435605604	-0.7114239608	0.2110716356	-2.316842012	-0.2264927742	1.020731741	-0.2750641616	-0.2245733137	-2.258288542	1.607296611	0.6584454121	-1.532442932	1.011642686	-0.3402963051	-0.2654809347	0.4038205047	0.2076308876	2.467151085	0.3870223707	-1.91810911	-1.285366521	-0.9054258332	-1.401217277	1.019505832	-1.150858024	-0.9231404899	-1.712266897	-1.455460537	1.373075882	0.1893911047	-0.3051065264	-1.761629366	-2.3280404	1.566384113	0.009070351279	-1.937014288	-1.226177476	0.8947426007	-0.9893767238	2.050936968	-1.097527814	-1.576229386	0.1632976656	-0.7349130546	0.9430568599	-0.8959488566	2.272186276	-1.06177477	-0.2798629053	1.182090497	1.724982768	-0.9346815156	-0.001366847223	7.272168283	-0.6284945116	-0.9488872363	0.3328217783	0.3165647907	-1.860086267	-0.363914444	1.041538642	0.9727616725	-1.425852377	-1.04814117
-1.301301029	-0.09891060767	2.543890568	-0.2572563412	-0.5222194666	1.63400805	-1.449425364	-0.02369354339	1.525332031	-1.788748015	-0.847170157	1.352579248	-1.645534187	-0.05139644886	-1.995601184	0.5069877701	-1.209321033	-1.174859521	1.433081009	2.590971481	3.142880626	-0.6675234452	0.1684700077	-0.9874190353	-1.118109122	2.169635229	0.009843646632	-0.8302801062	0.6135627188	1.264364454	-1.048980064	0.2705415003	0.2321240994	-0.1171134514	-1.97924036	0.8736794592	-0.6207884791	-1.660898319	1.903915625	-1.32631359	1.903862114	0.7143239881	-2.116059642	0.3226751015	1.943985868	0.7421087218	-0.2491525012	-2.071609324	2.928248228	0.7428729622	-0.3353266919	0.4784127894	0.2268336305	0.5616196455	1.675638101	0.5801631268	1.667084998	0.7320598293	0.5313450968	-0.5886357633	0.5004664091	1.359515587	0.5030237719	-1.105100575	1.108498125	-1.52684344	1.51473777	2.185256967	-0.804243371	1.879964848	-1.965206573	-1.483298747	-0.08287064197	1.006572664	-3.013383373	0.2217354866	0.5215732052	-0.3264048921	0.7195713327	0.3193844819	3.328445506	0.8310797239	0.8654733752	-0.5045363263	0.3708087569	2.275390512	-1.465194954	0.7085330606	-0.2284600754	-0.743989846	0.357364857	0.935148353	-1.222024822	-2.879579819	-0.4989263082	-0.2740435132	-0.3648782207	0.3443757776	-0.04682239082	0.06603421902	2.868520581	-0.1952450426	-0.4715530071
1.412187372	-0.4957695054	2.224300145	-0.3280770341	0.6850095661	1.173894702	0.7165647085	-0.3594709742	-1.008358422	-0.04634767133	0.7569033959	-0.4748640138	-1.022730627	-0.9459105603	-1.014825931	2.512278773	0.0891114214	1.061751675	1.733153459	-0.8319538513	2.705584347	1.06784555	0.8444970019	0.194136264	-0.9730012699	2.238568044	-0.01516201902	-1.012055307	-0.4525480132	-0.03595725227	1.475141212	1.805841945	-0.6723756545	1.553051028	0.6429715081	-0.6424998473	0.5655726199	1.236028662	1.59128602	-0.9969375865	1.740680207	0.813968375	-1.89170873	0.06583620185	0.2092922258	0.5909451213	-1.556150105	-0.927609293	-0.2548198499	-0.2632396303	1.060881214	-0.01991228202	0.9581161958	-0.3221283465	0.5368868765	1.508474518	1.451625705	1.450459631	0.6187402232	-0.0604805897	0.8326173276	0.3697865717	-0.09941869391	0.6624275089	-0.461318143	0.13489532	1.096022988	0.9886203604	-1.36133131	1.775550255	0.2714780276	-1.835404879	-0.1274000255	-1.027301035	-2.362520485	-0.3005230505	2.378632675	0.6674289955	-1.358383943	0.6742046845	0.8762696124	1.196470451	0.7015461956	1.028033352	0.7415877788	-0.647521212	0.4138706831	0.8402853347	-0.03266778465	-0.5355238919	-0.991944811	-0.01632364601	-0.7833755735	-0.3248690804	0.3529497633	0.00488137695	0.3653204668	-1.232217088	0.4846716436	-0.5274173817	-1.265232419	1.312514776	-1.068512421
0.2000409354	1.23213503	2.338989142	2.514883144	0.02570263092	1.400816211	-0.2640583629	1.253415783	-0.5059081811	0.8701009339	0.4256243876	-0.6957188973	-1.211993116	0.6672823396	-1.319680201	1.920639618	-0.2291894375	2.280792816	1.761348835	-0.5111427262	3.283971172	-0.3768593272	-1.557067954	0.1763028558	-0.7090302524	-1.200430022	0.03921177815	-2.092852984	-2.71397421	-0.3779188862	0.4036192371	-0.3320057586	-2.151428619	0.7292797841	0.6432531458	-1.979302093	-0.7793831456	-0.1351165738	-1.073207143	-0.9145098758	0.4395623089	-0.9289734687	-2.235571625	-1.281435235	-0.618327987	-1.353095075	-1.194305163	-1.839121492	0.4867168566	-0.09661940238	0.2084583341	0.14654018	-1.089447945	0.2069382716	-1.17615345	-1.140711906	1.112691488	-0.3222220062	-1.426310952	0.5169855014	0.7534732611	-1.462741638	-1.576128896	0.2969678662	0.01377269463	-0.3869923405	-0.6082148955	0.2467203274	-0.2083396281	-0.9856940017	-0.7957885197	-1.728496087	1.272102398	-0.4438973164	-1.703202761	-0.9535061115	0.009581224856	-0.1535297506	0.1448264743	1.079347967	0.2958773225	0.3714137928	-1.516730942	1.430334513	0.08093902899	-1.189566177	0.8588755757	0.2875167872	-0.4166139581	-1.490129877	-0.3498987277	-0.7526449264	1.274118363	-1.454082134	0.1534282277	1.204986422	0.9622648317	-0.2124727596	0.7286268603	-0.01686584587	-1.574009808	0.04914565664	-0.7675436546
-1.017187187	-0.655279013	1.758092111	-0.2670227845	-0.8699061885	1.340376195	-1.562295794	-0.118322369	1.00543093	-0.3700923074	-0.2729523163	-0.6533781361	-0.724759544	-1.04622692	-0.789025469	1.956559783	-0.3208115819	0.6199287124	0.9260585157	-0.1934223598	2.727128773	0.8076115921	-0.6949493226	-1.190272832	-0.09076554991	-0.1677498505	0.06649964436	-1.481364057	-1.72945916	0.6038682023	-0.3199595072	0.1067646653	-1.7639482	0.994950733	0.8027567914	0.3302959637	-0.5139138812	-0.23188353	-0.1228051401	-0.1038203359	0.7023646472	-0.8426310928	-1.060816575	0.004474924055	-1.549079796	-0.08391419538	0.2110990039	-0.06244162956	-1.489299839	0.1092788196	0.09570934266	0.001380584973	-0.7040389224	-0.9074510935	0.06269123986	-1.012906316	0.947738465	-2.010360628	-1.200147325	0.5978067499	1.244941758	-0.4809111068	-0.9478597521	-2.332085817	0.2152349221	-1.017569443	-1.58947711	-0.2143293622	-0.7713255331	-1.278855841	-0.02856416071	-0.4920775946	-1.772275018	-0.4479274798	-1.441090256	-0.1951395342	1.085194469	-0.5211905271	0.77797026	0.1753155569	-0.04462742473	-0.4921212547	-2.135020751	-0.07635175569	0.1506034305	0.2736240794	-0.5141666081	0.08174199368	0.4569499622	0.6411792204	0.04635841686	-0.002824503509	-1.044776976	-1.37349199	0.1182782228	0.1734403455	1.033325175	-0.1043733322	-0.670608618	-0.1621362783	-0.6556247065	-0.7737273899	-0.9916437429
0.5257734578	-0.7163592511	1.264489703	-0.6730700648	-0.9036422555	0.2986584949	-0.8421848034	-1.309067484	-0.3335504717	-0.1767191324	-0.1586547855	0.4694570634	-1.09743622	-1.06507008	-0.9506820262	1.498617174	0.8212184094	0.03597908071	0.3228841932	-0.9726923109	1.977988692	1.585850386	0.732071424	-0.5457263559	0.2563359657	-0.3666887043	-0.7596720049	-0.9891481136	-2.146557687	1.671618165	0.05345658618	0.7343877613	-1.668966417	1.393420153	0.4911201771	2.008087358	-1.287388558	0.9912256294	0.3488591492	-0.8612746211	0.4491770742	-1.006320155	-0.8922960559	-0.4629139338	-0.4125672399	0.9288789544	-1.141885328	0.478752246	0.3706900084	-0.5668313625	0.5432377088	1.409426931	-0.07648291312	-0.5419256367	-0.1462000984	0.3659459344	0.7943202389	0.6471229784	-0.1437389978	0.4594396716	0.4728527557	0.2935406408	-0.3333614108	-0.4816985425	-0.1260165787	-0.919836226	-0.0200191505	0.8622369984	-1.743754544	-0.7056699371	-0.3519293708	-1.616452395	0.1956009731	0.5147853091	-0.2828217835	0.3183464201	1.139362	0.389241996	-1.396710547	-0.6217824032	0.08593809198	0.9625295299	-1.190293688	0.2769731094	-0.5207880585	-0.6343295724	1.064919393	-0.06313130004	-0.1318849654	-0.1737303269	-1.367340798	0.6841002308	-1.434943626	-1.851532002	0.1333624165	0.622952369	0.2224064401	-0.3841830682	-0.4875819551	0.1126745643	0.5519688612	-0.1210910859	-1.346244848
-0.1516113294	1.622692278	1.134973064	-0.3292490008	-1.634362181	1.035299051	-0.7194837737	-1.025877477	-1.166086599	0.1401536055	-0.7450457454	-1.520039337	0.4319792894	0.6980774095	-1.309848146	1.107387172	0.30153913	0.1607028825	0.4730542875	-1.564928772	2.098017745	-1.01168127	-1.001611016	-0.3008039301	0.5277524471	-1.736256133	-0.08225113505	-1.775381498	-2.813064565	0.3976658328	-0.3986799008	-0.5357226979	-2.269014214	0.9935932781	-1.350140415	0.07974917345	-1.364785185	-1.297455332	-1.391431095	0.0850172105	0.1159703483	-2.026035536	-0.4832499303	-2.099648721	-0.3255182083	-0.5123265184	-0.9255918366	-0.1347383029	1.1815947	0.1768609333	-0.639900939	1.188106017	-0.7871847049	-0.1983777872	-0.1366568717	-0.4906246121	0.9503644786	1.34968315	-1.291109059	0.6709084142	0.5269813855	-0.9596868981	-0.5477651834	-0.8365086995	-0.3683598627	-1.083144691	-1.640885489	-0.6816779165	-1.124606252	-2.12358262	1.133638239	-0.654261904	-0.6149228362	0.2177545667	-1.223664402	-0.08692399021	-0.3106864181	-0.8505583287	-0.463776467	0.9123440091	-0.06346719814	0.5748593179	-2.478739479	1.02268572	-0.9296841049	-1.228485275	0.09827163727	0.6535450874	-0.8332845385	-1.122876067	-1.024141741	-0.1656342872	0.160520863	-0.1789157123	-0.350349282	0.3919563121	1.038010776	-0.8443513503	-0.0894986789	0.9029467613	-0.127288833	-0.2127164877	-0.5764192332
